Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
32,Cost-to-sample,Biased-prior,absolute,7,0.322941325522309,-0.00959924150921127,0.475276219044282,0.00284850201351904,-50.6481052686061,-50.7562849704955,0.255205389619904,0.0355580490923921,-0.00564466132520043,0.968301605335452,0.000172077089517136,-68.2943469502387,-68.4566165030728,-17.7003315325773
33,Biased-prior,Cost-to-sample,absolute,7,0.892156157956122,0.0113616790395122,0.979156705623049,7.6940893300878e-05,-75.9286823958399,-76.0368620977293,0.88730890214856,0.0145931829112208,-0.000403937983963588,0.982869644597593,6.32349581302399e-05,-75.3019439667217,-75.4642135195558,0.572648578173542
33,Cost-to-sample,Cost-to-sample,absolute,7,125.785311916762,-15.6483541924963,0.999999968657409,0.000214896960235417,-68.7388343394311,-68.8470140413205,125.803773084816,-15.6606616378651,0.00153843067110211,0.999999997653521,1.60883701328705e-05,-84.8832683363269,-85.045537889161,-16.1985238478405
34,Biased-prior,Cost-to-sample,absolute,7,0.84267203695743,-0.0423881888640785,0.811410174716997,0.0116929895526785,-40.7627316454338,-40.8709113473231,0.701336213686036,0.0518356933168507,-0.0117779852726162,0.999347913157606,4.04308377936719e-05,-78.4327953105151,-78.5950648633492,-37.724153516026
34,Cost-to-sample,Cost-to-sample,absolute,7,1.13155739522636,-0.0851468061731027,0.961312461467825,0.00816960921329367,-43.272710465538,-43.3808901674274,1.01334306383973,-0.00633725191534834,-0.00985119428221931,0.999915978223971,1.77427952671143e-05,-84.1980882175962,-84.3603577704302,-40.9794676030028
35,Biased-prior,Cost-to-sample,absolute,7,0.806760761601166,-0.0656264007355791,0.906837666663486,0.0123887078087203,-40.3581602164176,-40.4663399183069,0.664658617381303,0.0291083620776626,-0.0118418453516552,0.995416999209179,0.000609446496788807,-59.4420868086033,-59.6043563614374,-19.1380164431305
35,Cost-to-sample,Cost-to-sample,absolute,7,-99.5597744980035,-0.0051689718894879,0.907674596793896,7.60952247460156e-05,-76.0060463569124,-76.1142260588018,-99.5700074976649,0.00165302788468474,-0.000852749971769359,0.981786253624084,1.50118935397251e-05,-85.368045422152,-85.530314974986,-9.41608891618419
36,Biased-prior,Biased-prior,absolute,7,0.876590845462558,-0.0394571393968696,0.766071951738908,0.0133113456043832,-39.8553409244404,-39.9635206263298,0.727894236565058,0.0596739332014636,-0.0123913840747917,0.992734235773874,0.000413448064107217,-62.1582216080663,-62.3204911609004,-22.3569705345706
36,Cost-to-sample,Biased-prior,absolute,7,1.2014057927024,-0.0885820043697556,0.964321953960134,0.00812883006710639,-43.3077389261241,-43.4159186280135,1.08586238556698,-0.0115530662794755,-0.00962861726128504,0.99850259083384,0.000341167356503843,-63.5033329801562,-63.6656025329903,-20.2496839049767
37,Biased-prior,Cost-to-sample,absolute,7,0.8581444454478,-0.0114531031858194,0.200370799287579,0.0146574557892842,-39.1810140610653,-39.2891937629547,0.717709538516938,0.082170168101422,-0.0117029089109052,0.827991107523941,0.00315297732322098,-47.9372276773975,-48.0994972302315,-8.81030346727682
37,Cost-to-sample,Cost-to-sample,absolute,7,1.55493440461626,-0.130562984817715,0.990984626837866,0.00434225137778254,-47.6969072465202,-47.8050869484096,1.47229276605936,-0.0754685591131096,-0.00688680321307569,0.999256109788401,0.000358294464149751,-63.1604587320478,-63.3227282848819,-15.5176413364723
38,Biased-prior,Cut off,absolute,7,0.854110216768078,-0.00995171469393071,0.168506956242647,0.0136834198003441,-39.6623639317524,-39.7705436336418,0.72115225727052,0.078686924971108,-0.0110798299581299,0.795134449930118,0.00337135872065415,-47.4684470860811,-47.6307166389151,-7.86017300527335
38,Cost-to-sample,Cut off,absolute,7,13.5619765650249,-1.6341052123042,0.999998330524036,0.000124824247826879,-72.5415978353053,-72.6497775371947,13.5494438484576,-1.62575006792604,-0.00104439304727075,0.999999555953852,3.32006735032301e-05,-79.8119538154272,-79.9742233682613,-7.32444583106665
39,Biased-prior,Cost-to-sample,absolute,7,0.892101200479711,0.00635198652917863,0.698475026276606,0.000487696426893509,-63.0020929954174,-63.1102726973067,0.87287757604098,0.0191677361549991,-0.00160196870322756,0.831753820536275,0.000272126913899392,-65.0860650802885,-65.2483346331226,-2.13806193581586
39,Cost-to-sample,Cost-to-sample,absolute,7,2.63653997926794,-0.246251584338355,0.999909032347423,0.00015446944795537,-71.0499706466871,-71.1581503485765,2.64669058047152,-0.253018651807413,0.000845883433632191,0.999944427575774,9.43658701587066e-05,-72.4996887091915,-72.6619582620256,-1.50380791344911
40,Biased-prior,Biased-prior,absolute,7,0.896721915445714,-0.0336757891619153,0.671963176663932,0.0155013926845011,-38.7891489027492,-38.8973286046386,0.737300134256671,0.0726053982974465,-0.0132851484324202,0.985698911224446,0.000675798499300374,-58.718680273581,-58.8809498264151,-19.9836212217765
40,Cost-to-sample,Biased-prior,absolute,7,1.51328684642769,-0.123647605486262,0.988610696130207,0.0049317531131253,-46.8057963150801,-46.9139760169695,1.42576864029343,-0.0653021347300844,-0.00729318384452224,0.998929027272719,0.000463748543565354,-61.3545476356393,-61.5168171884734,-14.6028411715039
41,Biased-prior,Biased-prior,absolute,7,0.825132346318668,0.00626203659286928,0.252633963533611,0.0032481109504847,-49.7291429268262,-49.8373226287156,0.769189822274641,0.0435570526222207,-0.00466187700366893,0.672686305541031,0.0014225307859084,-53.5085952939689,-53.670864846803,-3.83354221808742
41,Cost-to-sample,Biased-prior,absolute,7,2.20967622516603,-0.209752155997337,0.998862804450755,0.00140249140524926,-55.6079063846422,-55.7160860865316,2.1641164523146,-0.179378974096379,-0.00379664773761979,0.999844585934324,0.00019167054558911,-67.5394990206723,-67.7017685735064,-11.9856824869748
42,Biased-prior,Biased-prior,absolute,7,0.962561133919417,-0.0281512179077968,0.654935669306413,0.0116910584872266,-40.7638877718813,-40.8720674737706,0.826692079205871,0.0624281519012339,-0.0113224212261288,0.97277243825338,0.00092249180378765,-56.5403955114919,-56.7026650643259,-15.8305975905553
42,Cost-to-sample,Biased-prior,absolute,7,1.27607776307763,-0.0773209940074154,0.964605351123502,0.00614243868417777,-45.2691050942994,-45.3772847961888,1.17929189456791,-0.0127970816676047,-0.00806548904247635,0.99609280001344,0.000678061150656103,-58.6952826130673,-58.8575521659014,-13.4802673697126
43,Biased-prior,Biased-prior,absolute,7,0.774851520631956,-0.0300356438846244,0.608858528399942,0.0162274169848634,-38.4687424688249,-38.5769221707142,0.613019098254281,0.0778526377004921,-0.0134860351981396,0.977099691013016,0.000950072774164873,-56.3341748468242,-56.4964443996583,-17.9195222289441
43,Cost-to-sample,Biased-prior,absolute,7,1.82628481483633,-0.179643088033753,0.994857820750399,0.00467052013063476,-47.1867648988431,-47.2949446007325,1.73736289449379,-0.120361807805391,-0.00741016002854519,0.999936098184173,5.80405121482818e-05,-75.9019561848971,-76.0642257377312,-28.7692811369987
44,Biased-prior,Biased-prior,absolute,7,0.706850206360074,-0.0751120836029364,0.980995178003951,0.00306037456476751,-50.1458967894424,-50.2540764913318,0.64233009908117,-0.0320986787503333,-0.0053766756065754,0.996074998713412,0.000632048756186717,-59.1871791898828,-59.3494487427169,-9.09537225138506
44,Cost-to-sample,Biased-prior,absolute,7,-99.5436973186064,-0.00228161565060072,0.483742969006282,0.000155558705113715,-71.0007826525848,-71.1089623544742,-99.5590293041127,0.00793970802026694,-0.00127766545885646,0.938820354262869,1.8434667033716e-05,-83.9303141599374,-84.0925837127715,-12.9836213582973
45,Biased-prior,Biased-prior,absolute,7,0.803652010892373,-0.0222498492298623,0.468320694804085,0.015736878190198,-38.6836097855525,-38.7917894874419,0.648642888763993,0.0810895655223911,-0.0129174268440317,0.941867030688596,0.00172064522344158,-52.1767625435348,-52.3390320963689,-13.547242608927
45,Cost-to-sample,Biased-prior,absolute,7,1.53800180399977,-0.132552784245814,0.989945351191059,0.00499679377395882,-46.7140827654806,-46.82226246737,1.44820117031656,-0.0726856951236719,-0.00748338614026784,0.999411015027625,0.000292704051513193,-64.5758107008844,-64.7380802537185,-17.9158177863485
46,Biased-prior,Cut off,absolute,7,0.852360316130468,0.0119647446032446,0.976734686047226,9.54766568109499e-05,-74.4177724449704,-74.5259521468598,0.851435611934184,0.0125812140674342,-7.70586830237127e-05,0.976856230226359,9.49778613980856e-05,-72.4544381634404,-72.6167077162745,1.90924443058528
46,Cost-to-sample,Cut off,absolute,7,5.20827887706373,-0.574275435484305,0.999995441079956,4.20980971838357e-05,-80.149927154204,-80.2581068560934,5.21553187451038,-0.579110767115406,0.000604416453887511,0.999998764240725,1.1411280206495e-05,-87.2877284433195,-87.4499979961536,-7.19189114006019
47,Biased-prior,Biased-prior,absolute,7,0.898322461207776,-0.0412395472138846,0.805399904262788,0.0115058122755295,-40.8756917355886,-40.983871437478,0.758641302432104,0.0518812253032306,-0.0116400965646394,0.997894356743203,0.000124497040662577,-70.5599713282308,-70.7222408810649,-29.7383694435869
47,Cost-to-sample,Biased-prior,absolute,7,1.13191017193797,-0.0755642405422891,0.951433007903945,0.0081611933659511,-43.2799251674888,-43.3881048693782,1.01439548902434,0.00277888140013038,-0.00979289024280245,0.999371966938484,0.000105534624114781,-71.7166713209937,-71.8789408738278,-28.4908360044496
48,Biased-prior,Biased-prior,absolute,7,0.791565267313059,-0.0808607862003916,0.98168505428284,0.0034156031647535,-49.3771792989959,-49.4853590008852,0.718366769771814,-0.0320617878395614,-0.00609987479510379,0.998444488621096,0.000290091473414355,-64.6385708574596,-64.8008404102936,-15.3154814094084
48,Cost-to-sample,Biased-prior,absolute,7,-99.1772381296542,-0.00362673795041865,0.767323678195055,0.000111677060657624,-73.3206657137482,-73.4288454156376,-99.173392353585,-0.00619058866326661,0.000320481339107502,0.78529884769211,0.000103049564405829,-71.8834743869681,-72.0457439398022,1.38310147583545
49,Biased-prior,Cost-to-sample,absolute,7,0.85528948951981,-0.0796123627888744,0.942793190508517,0.0107683793918819,-41.3393599573804,-41.4475396592698,0.723546784857052,0.00821610698629761,-0.0109785587218965,0.996578952207406,0.000643964256630978,-59.0564423920694,-59.2187119449035,-17.7711722856337
49,Cost-to-sample,Cost-to-sample,absolute,7,-1.64485650870244,-0.00280911128696733,0.627933083636615,0.00013091928071991,-72.2078782601119,-72.3160579620012,-1.65950011338504,0.00695329183476778,-0.00122030039021687,0.983425410135431,5.83210516136724e-06,-91.986298764839,-92.1485683176731,-19.8325103556719
50,Biased-prior,Biased-prior,absolute,7,0.897587897286052,-0.0381880955903252,0.81601550949152,0.00920654827222946,-42.4362529991436,-42.544432701033,0.773072849095957,0.0448219365364045,-0.0103762540158412,0.996751588336272,0.000162549890523533,-68.693050136348,-68.8553196891821,-26.3108869881491
50,Cost-to-sample,Biased-prior,absolute,7,1.06264884340976,-0.0610046221441789,0.930404885913725,0.00779453628427994,-43.6016969131513,-43.7098766150407,0.948640486167065,0.0150009493509505,-0.0095006964368912,0.998103322276275,0.000212424730259592,-66.8198309436191,-66.9821004964532,-23.2722238814125
51,Biased-prior,Biased-prior,absolute,7,0.712069141242912,0.0159886802756819,0.863148871639694,0.0011348695484582,-57.0900340329214,-57.1982137348108,0.687394661226417,0.0324383336200115,-0.0020562066680412,0.905975634837861,0.000779718736075652,-57.7174121299848,-57.8796816828188,-0.681467948008077
51,Cost-to-sample,Biased-prior,absolute,7,1.48299423986951,-0.128971978591035,0.98702920224734,0.00612047942191235,-45.2941749836733,-45.4023546855626,1.38085821144279,-0.060881292973222,-0.00851133570222669,0.999925230383839,3.52812452885727e-05,-79.3864842544615,-79.5487538072956,-34.1463991217329
52,Biased-prior,Cost-to-sample,absolute,7,0.868690008516034,-0.000404039130189742,0.000893835015167155,0.00510927362045898,-46.5582572779485,-46.6664369798379,0.79354809569781,0.0496905694152927,-0.00626182606818532,0.644964863152403,0.00181559450096978,-51.8007672564653,-51.9630368092994,-5.29659982946148
52,Cost-to-sample,Cost-to-sample,absolute,7,2.26613410838465,-0.209898298000972,0.999469987832807,0.000654171993892009,-60.9463528177457,-61.0545325196351,2.24347691367631,-0.194793501528741,-0.00188809955902893,0.999712605800147,0.000354718718528399,-63.2306690165067,-63.3929385693407,-2.3384060497056
53,Biased-prior,Biased-prior,absolute,7,0.841494167413525,-0.0028018160073246,0.0283015771168171,0.00754671789889806,-43.8278687226927,-43.936048424582,0.745803316052599,0.0609920848999598,-0.00797423761341056,0.716052232238766,0.00220528679562699,-50.4396550308676,-50.6019245837016,-6.66587615911959
53,Cost-to-sample,Biased-prior,absolute,7,1.76915892841478,-0.153303594222801,0.996484732575698,0.00232140238308288,-52.0804576465993,-52.1886373484886,1.70936938307109,-0.113443897327004,-0.00498246211197473,0.999642464366993,0.000236108372512805,-66.079908612837,-66.242178165671,-14.0535408171824
54,Biased-prior,Biased-prior,absolute,7,0.816760592722809,-0.0281403789194518,0.629643635024831,0.0130419613497444,-39.9984543081507,-40.1066340100401,0.672101579406391,0.068298963291494,-0.0120549177763682,0.976288439307964,0.000834993771764628,-57.2379750881275,-57.4002446409615,-17.2936106309215
54,Cost-to-sample,Biased-prior,absolute,7,1.10867394269676,-0.0794970750498746,0.958561090213183,0.00764977842373463,-43.7329212138532,-43.8411009157426,0.995601475450083,-0.00411543021875613,-0.00942270560388982,0.998961893128962,0.000191638428338228,-67.5406720730765,-67.7029416259106,-23.861840710168
55,Biased-prior,Cut off,absolute,7,0.815101041841646,0.0123300095937827,0.806747862627838,0.00101969747247847,-57.8391160824065,-57.9472957842959,0.789877974655008,0.0291453877182083,-0.00210192226555322,0.877081900429149,0.000648578986802497,-59.0064583801302,-59.1687279329643,-1.22143214866838
55,Cost-to-sample,Cut off,absolute,7,1.77873603946189,-0.153478964353544,0.996936510196615,0.0020267710360836,-53.0305506679013,-53.1387303697907,1.72514344874135,-0.117750570539844,-0.00446604922671259,0.999468943681992,0.000351340997668342,-63.2976441628034,-63.4599137156374,-10.3211833458467
56,Biased-prior,Biased-prior,absolute,7,0.784957292143436,-0.023147320581845,0.500117285863202,0.0149953199965356,-39.0214909309388,-39.1296706328282,0.630453866957772,0.0798549628752643,-0.0128752854321387,0.964317566515096,0.00107039009997614,-55.4994958661273,-55.6617654189613,-16.5320947861332
56,Cost-to-sample,Biased-prior,absolute,7,1.61210891823903,-0.145567698720782,0.992581473389656,0.00443444791243107,-47.549836129797,-47.6580158316864,1.52713982968781,-0.0889216396866366,-0.00708075737926824,0.999627054422312,0.000222929407049961,-66.4819588219254,-66.6442283747594,-18.986212543073
57,Biased-prior,Biased-prior,absolute,7,0.837054197019883,0.0135626240917596,0.978978229525024,0.000110596590038396,-73.3887201492012,-73.4968998510906,0.834115039996823,0.0155220621071332,-0.000244929751921694,0.979936062809149,0.000105557381034777,-71.7151620412796,-71.8774315941136,1.61946825697699
57,Cost-to-sample,Biased-prior,absolute,7,1.28816361213424,-0.0863462178872067,0.9726407365521,0.00587214291390667,-45.5841205917543,-45.6923002936437,1.19345310410392,-0.0232058792003218,-0.00789254233586063,0.997020018552566,0.000639596053945138,-59.1040872695186,-59.2663568223527,-13.5740565287091
58,Biased-prior,Cost-to-sample,absolute,7,0.985143389612366,-0.0776504538566179,0.896634986579969,0.0194627369369138,-37.1961460185022,-37.3043257203916,0.812502231128909,0.0374436517990208,-0.0143867632069549,0.988971852537944,0.00207650466878275,-50.8608557689261,-51.0231253217601,-13.7187996013685
58,Cost-to-sample,Cost-to-sample,absolute,7,-98.8866601852184,8.82684024417997e-06,2.12022478948137e-05,0.000102891014442971,-73.8942527383302,-74.0024324402196,-98.8750551468213,-0.0077278654245062,0.000967086533095613,0.76354626994529,2.43294799938196e-05,-81.9881234644817,-82.1503930173157,-8.14796057709611
59,Biased-prior,Biased-prior,absolute,7,0.780285565751013,-0.00145845987179253,0.00683718131394617,0.00865147895134567,-42.8715460127207,-42.9797257146101,0.67891776284865,0.0661200753964498,-0.0084473169085303,0.694929893000024,0.00265747726328181,-49.1340170676369,-49.2962866204709,-6.31656090586085
59,Cost-to-sample,Biased-prior,absolute,7,1.74708188007775,-0.158864852061825,0.99403155793632,0.00424301421565168,-47.8587405801177,-47.9669202820071,1.66320565927983,-0.10294737152988,-0.00698968506649316,0.999804284651349,0.000139135640036093,-69.7817999547094,-69.9440695075435,-21.9771492255364
60,Biased-prior,Cost-to-sample,absolute,7,0.837413621780611,-0.0724886066199413,0.922387325438167,0.0123798920548611,-40.3631431609489,-40.4713228628383,0.695781244218573,0.021932978421418,-0.0118026981301699,0.995747047456508,0.000678382670100195,-58.69196417685,-58.8542337296841,-18.3829108668457
60,Cost-to-sample,Cost-to-sample,absolute,7,-99.4953393597398,-0.00350177755748869,0.892554351807243,4.13322740080628e-05,-80.2784394147379,-80.3866191166273,-99.501464327263,0.00058153412458273,-0.000510413960258602,0.949442776111931,1.9448391498182e-05,-83.5555943778802,-83.7178639307143,-3.33124481408697
61,Biased-prior,Cost-to-sample,absolute,7,0.926166779736425,-0.0273237186706146,0.568058998418213,0.0158952963344946,-38.6134953341735,-38.7216750360628,0.768839098138593,0.077561402394607,-0.0131106401331527,0.960417332501183,0.00145663001960774,-53.3427790625499,-53.505048615384,-14.7833735793211
61,Cost-to-sample,Cost-to-sample,absolute,7,0.815476001084048,-0.0367043256031412,0.851504085600558,0.00657840031333021,-44.7891167801292,-44.8972964820186,0.712523687516035,0.0319305501088677,-0.00857935946400113,0.991071239486601,0.000395545973076397,-62.4680758032028,-62.6303453560369,-17.7330488740182
62,Biased-prior,Biased-prior,absolute,7,0.810392997316077,0.00904618683602158,0.428158410023279,0.00306027459634645,-50.1461254511184,-50.2543051530078,0.757296923582289,0.0444435693252141,-0.00442467281114907,0.735454440755826,0.00141574531954587,-53.542065156142,-53.704334708976,-3.45002955596829
62,Cost-to-sample,Biased-prior,absolute,7,2.12667583001111,-0.202476303327292,0.998624609827698,0.00158099352044267,-54.7692837774717,-54.8774634793611,2.08208359655736,-0.172748147691461,-0.00371601945447885,0.999633702542645,0.000421054271213218,-62.0306127998017,-62.1928823526358,-7.3154188732747
63,Biased-prior,Cost-to-sample,absolute,7,0.941015045792306,-0.0693190459485426,0.898724225841302,0.0151615048080698,-38.9443405370232,-39.0525202389126,0.786980296400638,0.0333707869792365,-0.0128362291159724,0.991176472710705,0.00132092746297993,-54.0273192028569,-54.1895887556909,-15.1370685167783
63,Cost-to-sample,Cost-to-sample,absolute,7,0.250108846843331,-0.00132113299139035,0.311276044973762,0.00010813109381964,-73.5465346903106,-73.6547143921999,0.243320002975169,0.00320476292071728,-0.000565736989013459,0.482515181033466,8.12461931976476e-05,-73.5475571790158,-73.7098267318499,-0.0551123396499378
64,Biased-prior,Cost-to-sample,absolute,7,0.850926466390884,0.00268858804748085,0.0464828959959767,0.00415185204299812,-48.0107764254741,-48.1189561273635,0.783519660097647,0.0476264589096389,-0.00561723385776977,0.655193566890932,0.00150137348111664,-53.130995593649,-53.293265146483,-5.17430901911956
64,Cost-to-sample,Cost-to-sample,absolute,7,2.98365953667443,-0.303442252249771,0.999939367460618,0.00015632996419215,-70.9661624493834,-71.0743421512728,2.97258808318184,-0.296061283254709,-0.000922621124382717,0.999967099997753,8.4826666102953e-05,-73.245675284246,-73.4079448370801,-2.33360268580726
